,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
783,★Clean | Cozy Bedroom - Close to Subway & Airport★,East Boston,42.37612,-71.03807,Private room,55,1,491,177,1
784,Newly Remodeled Studio in Back Bay - River View,Back Bay,42.35318,-71.07904,Entire home/apt,150,30,132,90,0
785,"M&R - Private Bdrm Living Room, Bathroom & Parking",Dorchester,42.29189,-71.0574,Private room,75,2,92,361,1
786,FLEXIBLE LEASES Downtown 4 Beds  2 Bath Boston,Downtown,42.35553,-71.05674,Entire home/apt,353,91,151,364,0
787,"Walk to the beach or city, room 5",Dorchester,42.31778,-71.05794,Private room,55,1,79,356,1
788,"Spacious, stylish, modern apartment on Orange Line",Roxbury,42.31737,-71.09498,Private room,40,29,9,42,1
789,Beacon Hill 1brm - walk everywhere!,Beacon Hill,42.35974,-71.06698,Entire home/apt,183,2,165,349,0
790,Flats on D. Great Place to have fun.,South Boston Waterfront,42.34534,-71.04232,Entire home/apt,118,91,5,0,0
791,Clean upscale apt and location,Beacon Hill,42.35782,-71.06975,Entire home/apt,145,91,2,0,0
792,"◇Cape Cod Suite, with Private Bath ◇",Dorchester,42.29402,-71.06196,Private room,60,1,534,118,1
793,No longer available,Dorchester,42.28266,-71.05867,Private room,110,91,3,358,1
794,Logan Intl Airport - Boston I,East Boston,42.39031,-71.00178,Private room,50,91,0,89,1
795,Boston - Logan Intl Airport III,East Boston,42.38917,-71.00362,Private room,50,91,4,89,1
796,Artist's loft in the South End,South End,42.34125,-71.06522,Entire home/apt,157,91,6,0,0
797,Family Friendly Colorful Home - close to Subway!,Jamaica Plain,42.31681,-71.10264,Entire home/apt,180,91,18,0,0
798,Spacious pet friendly 1BD APT w/ Devoted Entrance.,West Roxbury,42.29486,-71.15989,Entire home/apt,113,91,14,73,0
799,"Comfortable Stay, not far from Downtown and Fenway",Roxbury,42.32963,-71.09517,Private room,78,1,231,166,1
800,"Master Bed, short distance to Downtown, Fenway",Roxbury,42.33143,-71.09368,Private room,78,1,218,161,1
801,"2Twin Beds close to MBTA, short distance to Fenway",Roxbury,42.33138,-71.09336,Private room,78,1,152,174,1
802,Escape Noisy City in Comfy/Spacious Private Room,Roslindale,42.27801,-71.13446,Private room,70,2,71,342,1
803,“The Sunset Room” at The Perthshire House.,Brighton,42.35418,-71.16776,Private room,70,1,151,335,1
804,“The King's Room” at The Perthshire House.,Brighton,42.35401,-71.16776,Private room,80,1,64,358,1
805,“The Pistachio Room” at The Perthshire House.,Brighton,42.35401,-71.16776,Private room,75,1,78,315,1
806,“The In & Out Room” at The Perthshire House.,Brighton,42.35457,-71.16684,Private room,70,1,48,349,1
807,"Stylish, modern duplex near Orange Line, Downtown",Roxbury,42.3165,-71.09563,Private room,45,6,8,52,1
808,"2Twin Beds close to Northeastern University, MBTA",Roxbury,42.32994,-71.0933,Private room,78,1,139,176,1
809,"Queen Bed near subway, short distance to Fenway",Roxbury,42.32982,-71.09304,Private room,78,1,183,176,1
810,Bright & Beautiful Abode | near Boston,Charlestown,42.38423,-71.07821,Entire home/apt,143,10,160,315,0
811,Andrew Sq - Cozy Quiet Room,Dorchester,42.32458,-71.05999,Private room,75,91,0,365,1
812,10 Allston,Allston,42.3534,-71.13544,Private room,50,91,27,0,1
813,Backbay Apartment,South End,42.34524,-71.07793,Entire home/apt,184,91,3,0,0
814,#3 Samuel Adam neighborhood Boston vicinity (T),Jamaica Plain,42.3144,-71.10125,Private room,65,91,82,348,1
815,Walk to the Beach or City room 6,Dorchester,42.31778,-71.05794,Private room,55,1,90,365,1
816,✪SunnyDouble min 2 Fenway/DT walk to subway freepk,Dorchester,42.30925,-71.06365,Private room,49,7,17,0,1
817,Trendy 1 bed in luxury seaport building,South Boston Waterfront,42.34867,-71.0435,Entire home/apt,380,91,12,364,0
818,Brownstone|Contemporary Newbury Place|1BR 1BA #6,Back Bay,42.34987,-71.08597,Entire home/apt,131,2,99,17,0
819,Charming Quaint|Heart of Back Bay|1BR 1BA #5,Back Bay,42.34774,-71.08587,Entire home/apt,131,2,70,0,0
820,Brownstone|Shopping & Food on Newbury|1BR 1BA #4,Back Bay,42.34762,-71.08477,Entire home/apt,122,2,72,0,0
821,Modern Upscale Newbury Street | 1BR 1 BA #1,Back Bay,42.34854,-71.08413,Entire home/apt,149,2,93,16,0
822,Trendy Flat|Bright + Light Southie| 1BR 1BA #201,South Boston,42.34144,-71.05722,Entire home/apt,96,3,90,114,0
823,New|Shoppers|Foodies|Newbury|Suite 1BR 1BA #2,Back Bay,42.34824,-71.08398,Entire home/apt,122,2,131,15,0
824,Big newly renovated 2 bedroom condo in East Boston,East Boston,42.37957,-71.04049,Entire home/apt,230,2,9,0,0
825,Southie Chill Spot|1 BR 1BA #401,South Boston,42.3429,-71.05759,Entire home/apt,96,3,65,49,0
826,Downtown 1 BR - BOS Park & Historic Public Gardens,Downtown,42.35203,-71.06288,Entire home/apt,89,29,50,331,0
827,"Large, sunny hilltop home, nature lovers' paradise",Jamaica Plain,42.30308,-71.13398,Entire home/apt,500,3,8,69,0
828,"Spacious 2 bedroom, 2 bathroom apartment in Boston",South Boston,42.34221,-71.05507,Entire home/apt,200,91,13,0,0
829,"◇Cozy Townhouse Suite, with Private Bath ◇",Dorchester,42.29366,-71.06422,Private room,60,1,462,207,1
830,✪2 Double beds 4mi to Downtown near subway freepk✪,Dorchester,42.31089,-71.06177,Private room,39,3,37,0,1
831,Private Room 3 Min Walk to Savin Hill Subway Stop,Dorchester,42.31343,-71.05495,Private room,60,1,122,363,1
832,✪Sunny King+sofa SmartTV 4m to DWTN FreePk• walk2T,Dorchester,42.31069,-71.06387,Private room,39,3,40,0,1
833,Fun Houseboat,Charlestown,42.37579,-71.04981,Entire home/apt,200,2,78,280,0
834,Comfortable & Convenient ( Centrally Located).,Fenway,42.34676,-71.08989,Entire home/apt,192,91,17,0,0
835,Clean spacious modern 2BR JP condo,Jamaica Plain,42.30676,-71.11278,Entire home/apt,180,91,5,0,0
836,"Renovated House, Sunny & Clean room, New Window AC",Roxbury,42.31343,-71.0935,Private room,36,150,2,365,1
837,Country Style.Boston Logan Airport & Train 3 bed.,East Boston,42.3798,-71.0347,Entire home/apt,215,1,250,319,0
838,Logan Intl Airport - Boston II,East Boston,42.38832,-71.00145,Private room,50,91,1,364,1
839,Cozy Studio Apartment in Quiet Boston Neighborhood,West Roxbury,42.27594,-71.15044,Entire home/apt,60,91,0,199,0
840,Back Bay Duplex,Back Bay,42.34983,-71.08993,Private room,60,180,9,0,1
841,Private Bedroom - Easy Public transit in Boston,West Roxbury,42.27949,-71.16133,Private room,54,3,34,355,1
842,Cozy 1 bedroom apartment in Roslindale,Roslindale,42.28316,-71.1384,Entire home/apt,95,30,77,229,0
843,Beacon Hill Brownstone | 1BRD #8,Beacon Hill,42.35762,-71.07006,Entire home/apt,131,2,94,38,0
844,Beacon Hill | Mass General Hospital | 1BR 1BA #6,Beacon Hill,42.3588,-71.07011,Entire home/apt,131,2,104,15,0
845,1 Bdr Apt. Beacon Hill | Mass General Hospital #4,Beacon Hill,42.35816,-71.07191,Entire home/apt,131,2,109,29,0
846,Beacon Hill Historic Charles|1BR 1BA #2,Beacon Hill,42.3593,-71.07004,Entire home/apt,122,2,106,36,0
847,Quaint Cute Historic Charles|Studio #9,Beacon Hill,42.35956,-71.07184,Entire home/apt,113,2,100,9,0
848,Modern in Historic Charles|Designed Studio #7,Beacon Hill,42.35757,-71.06979,Entire home/apt,113,2,105,5,0
849,Charming Charles|Historic Beacon Hill|Studio #5,Beacon Hill,42.35947,-71.07005,Entire home/apt,113,2,106,10,0
850,Historic Beacon Hill Studio | #3,Beacon Hill,42.35957,-71.07118,Entire home/apt,124,2,72,0,0
851,Quiet Home + Near Downtown + Amazing Backyard!,East Boston,42.36645,-71.0298,Entire home/apt,185,5,22,32,0
852,Rozzie Room,Roslindale,42.28427,-71.14078,Private room,40,30,28,77,1
853,Jamaica Plain apartment,Jamaica Plain,42.31606,-71.11343,Entire home/apt,70,91,14,0,0
854,Brand New Modern Apartment next to HBS,Allston,42.35143,-71.13061,Entire home/apt,160,91,1,0,0
855,Newly renovated modern 1 bedroom apartment,Roxbury,42.32934,-71.06927,Entire home/apt,139,91,38,327,0
856,Cozy and Convenient ( Great Location),Fenway,42.34037,-71.08871,Entire home/apt,162,91,10,0,0
857,Downtown- on the Boston Common,Downtown,42.35161,-71.06457,Entire home/apt,99,29,204,139,0
858,Large clean private room close to downtown,Mission Hill,42.33217,-71.1017,Private room,100,2,60,107,1
859,Light and cozy private room,Brighton,42.35272,-71.1643,Private room,36,91,0,0,1
860,Boston step a train&bus  beautiful house,West Roxbury,42.27975,-71.16035,Private room,87,2,21,291,1
861,Classic New England apartment on MBTA Red line,Dorchester,42.29031,-71.06681,Entire home/apt,95,29,102,118,0
862,Home Away from Home!Free Street Parking!No smoking,Mattapan,42.27861,-71.09858,Private room,50,29,98,339,1
863,“The Sanctuary Room” at The Perthshire House.,Brighton,42.35397,-71.16775,Private room,80,1,94,350,1
864,Quirky studio in Jamaica Plain,Jamaica Plain,42.31387,-71.10864,Entire home/apt,75,2,64,123,0
865,Free Parking at Newly Renovated 1 Bed Basement Unt,Fenway,42.3494,-71.09566,Entire home/apt,150,9,197,104,0
866,Gorgeous Audubon Circle Studios (1),Fenway,42.34633,-71.10317,Entire home/apt,185,30,89,270,0
867,Freedom Trail Condo,Charlestown,42.37537,-71.05962,Entire home/apt,200,2,138,44,0
868,Renovated modern 1 bed beside State House,Downtown,42.3571,-71.06175,Entire home/apt,90,32,8,279,0
869,COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,Downtown,42.35145,-71.06461,Entire home/apt,163,91,47,60,0
870,Beautiful 3BR/3B walkout city home in Charlestown,Charlestown,42.37901,-71.06332,Entire home/apt,400,29,0,229,0
871,Shelly's Bunk Room,East Boston,42.38138,-71.02312,Private room,53,1,358,334,1
872,Diana North End,Downtown,42.36538,-71.05861,Private room,100,91,0,0,1
873,Bunker Hill Beauty,Charlestown,42.38035,-71.06928,Entire home/apt,90,91,21,0,0
874,#203 Boston New AC Female only Queen Bed全楼 禁烟,Dorchester,42.3075,-71.06533,Private room,46,30,40,269,1
875,#202 Boston private AC Queen BR 全楼禁烟 female,Dorchester,42.30792,-71.06513,Private room,50,30,27,176,1
876,Penthouse suite in historic Beacon Hill,Beacon Hill,42.35734,-71.07094,Entire home/apt,200,91,7,0,0
877,#204 Boston private Central AC 禁烟 Female only,Dorchester,42.30754,-71.06525,Private room,46,30,27,269,1
878,*Modern City Triplex!! *Close to Center,Roxbury,42.33016,-71.09527,Entire home/apt,575,3,118,115,0
879,"Cozy, Bright Studio in Back Bay/South End",Back Bay,42.34728,-71.07585,Entire home/apt,170,91,28,73,0
880,Cozy studio in Fenway,Fenway,42.34096,-71.09928,Entire home/apt,82,91,2,0,0
881,Back Bay Apartment near MIT and Newbury Street,Fenway,42.35095,-71.09009,Entire home/apt,225,2,35,6,0
882,Loft Style 1 Mile from Downtown Boston Brownstone.,Roxbury,42.32422,-71.09616,Entire home/apt,120,91,70,254,0
883,Newly Renovated Private Bedroom Close to  Airport,East Boston,42.37808,-71.04042,Private room,80,1,38,0,1
884,Beautiful condo with city benefits,Dorchester,42.31947,-71.05538,Entire home/apt,221,2,33,10,0
885,Cozy Room in Beacon Hill/MIT/MGH! (Room A),Beacon Hill,42.35966,-71.06538,Private room,90,28,169,322,1
886,Cozy Room in the Heart of Boston (MGH/Downtown),Beacon Hill,42.36019,-71.064,Private room,100,29,189,232,1
887,Great South End / Back Bay location! 1 bed condo,South End,42.34631,-71.07188,Entire home/apt,298,3,66,214,0
888,"Bright and Spacious 3 BedR., 1 bath",Dorchester,42.30427,-71.06056,Entire home/apt,185,2,63,12,0
889,Large Private Bedroom Close to Airport,East Boston,42.37833,-71.04052,Private room,160,2,16,0,1
890,"#205 Boston Private Room 双床 ( females, or couple)",Dorchester,42.3077,-71.06489,Private room,49,30,34,180,1
891,EXTENDED STAY. VERY QUIET. SPACIOUS. NEXT TO TRAIN,Jamaica Plain,42.31808,-71.10706,Entire home/apt,118,29,70,243,0
892,Private room in Jamaica Plain condominium.,Jamaica Plain,42.32602,-71.10434,Private room,45,29,29,0,1
893,Private Suite in South Boston | Convenient to BCEC,South Boston,42.33927,-71.05215,Private room,150,1,95,0,1
894,Sunny Private Room in Beautiful Chestnut hill,Brighton,42.33836,-71.14954,Private room,65,91,11,0,1
895,Southie Townhome with Private Room/Bath/Entrance!,South Boston,42.33474,-71.05545,Private room,140,1,134,46,1
896,Your Other Home in a Different Town,Hyde Park,42.26724,-71.10521,Private room,80,91,20,179,1
897,Very cool place in a very cool location.,Allston,42.3487,-71.13436,Entire home/apt,125,91,5,0,0
898,Good place for hangout,Mission Hill,42.33505,-71.10036,Entire home/apt,200,91,0,0,0
899,Shelly's Garden Room,East Boston,42.38138,-71.02312,Private room,53,1,243,316,1
900,"#2 Boston, Mass  vicinity Samuel Adam Brewery (T)",Jamaica Plain,42.31464,-71.10295,Private room,90,1,44,362,1
901,Sunny Private Room in Chestnut hill,Brighton,42.34025,-71.14953,Private room,65,91,6,0,1
902,The Moontower Apartment,Chinatown,42.35236,-71.05979,Private room,50,91,62,0,1
903,Boston Home Base: Cozy Two Bedroom,Allston,42.36108,-71.13339,Entire home/apt,280,91,1,0,0
904,Huge Bedroom & Private Bath in House of Porches,Jamaica Plain,42.31703,-71.11655,Private room,70,3,47,0,1
905,Friendly family single room,Mattapan,42.2765,-71.07733,Private room,75,1,41,90,1
906,Comfort and convenience in Boston with parking,Roslindale,42.27975,-71.12545,Private room,69,29,33,196,1
907,The Historic House in the North End/Waterfront,North End,42.36765,-71.05496,Entire home/apt,1052,91,104,0,0
908,ChicRetreat FreeParking  min2 Downtown Fenway BCEC,Dorchester,42.30945,-71.06212,Entire home/apt,482,1,43,331,0
909,Feel at home in a good vibes place.,Allston,42.34867,-71.13103,Private room,120,91,5,90,1
910,Centrally located 1855 Row House on Gas-Lit Street,Charlestown,42.37403,-71.06289,Entire home/apt,750,2,3,75,0
911,West Roxbury private room,West Roxbury,42.264,-71.15166,Private room,90,91,1,0,1
912,Lower level private room and bath in Savin Hill,Dorchester,42.30776,-71.04838,Hotel room,75,1,138,333,3
913,Boston king Whole Apartment with 4BRs free parking,Dorchester,42.30762,-71.07953,Entire home/apt,250,29,44,365,0
914,Cozy Private Garden Studio near the Heart of JP,Jamaica Plain,42.30615,-71.11674,Entire home/apt,105,3,132,102,0
915,"Waterfront, Convention Centers, near Downtown.",South Boston Waterfront,42.35103,-71.04041,Private room,149,91,3,364,1
916,Gorgeous Audubon Circle Studios (2),Fenway,42.34737,-71.1033,Entire home/apt,83,30,112,342,0
917,Symphony Place,Fenway,42.34132,-71.08615,Entire home/apt,200,2,138,280,0
918,Large Room Near Downtown Boston,Roxbury,42.31618,-71.08068,Private room,52,91,23,179,1
919,"North End, TD Garden, North Sta, Govt Ctr, Hanover",Downtown,42.36611,-71.05914,Private room,65,91,0,170,1
920,Historic 3+ Bedroom Charlestown Townhouse,Charlestown,42.38188,-71.06486,Entire home/apt,300,91,14,0,0
921,My Home,Roxbury,42.31043,-71.09046,Private room,75,91,0,0,1
922,Newly renovated 3 bedroom  w/wifi & parking,Brighton,42.35948,-71.14155,Entire home/apt,245,2,262,76,0
923,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,Fenway,42.35092,-71.09394,Entire home/apt,346,29,112,148,0
924,"Beautiful, modern 1BR Penthouse in heart of Boston",South Boston,42.33286,-71.04168,Entire home/apt,300,7,80,0,0
925,Unwind from City Vibe in Modern/Bright PrivateRoom,Roslindale,42.27782,-71.13332,Private room,70,2,44,336,1
926,Modern 3 Bed - Steps from Prudential #28,Back Bay,42.34614,-71.08673,Entire home/apt,165,91,37,0,0
927,Becon Hill/MGH,Beacon Hill,42.36101,-71.06874,Entire home/apt,100,91,5,351,0
928,Private room.  Very close to new train Station,Hyde Park,42.27076,-71.10598,Private room,90,29,27,293,1
929,Single room,Allston,42.3595,-71.12947,Private room,82,91,44,365,1
930,Single room,Allston,42.35958,-71.13128,Private room,82,91,40,365,1
931,Minutes to Downtown Boston,Dorchester,42.31139,-71.05494,Entire home/apt,215,31,11,143,0
932,"Close 2T Private Room with Airbed!""",Dorchester,42.30429,-71.07436,Private room,35,30,1,350,1
933,Quick Steps to the Red Line!,Dorchester,42.29097,-71.06516,Private room,40,30,5,342,1
934,Private Deck & Parking For Rent. Location!,Bay Village,42.34971,-71.06862,Entire home/apt,280,2,249,146,0
935,Cozy quiet private room on T line in Jamaica Plain,Jamaica Plain,42.28808,-71.11218,Private room,55,91,8,89,1
936,Boston King Suite 2 by Sea PVT Entry/Bath Keyless,South Boston,42.33451,-71.02731,Entire home/apt,119,2,314,155,0
937,4 Beds & 2 Bath ~ Best Location in Downtown Boston,Fenway,42.34315,-71.0989,Entire home/apt,220,91,90,364,0
938,Boston/Brookline Private 1 BR/Bath w/ Free Parking,Allston,42.34745,-71.14036,Entire home/apt,100,1,240,339,0
939,Astonishing 1 Bed South End Boston's Best Location,South End,42.34406,-71.07,Entire home/apt,226,3,133,230,0
940,Beacon Hill Designer Suite with Roof deck,Downtown,42.35748,-71.06156,Entire home/apt,215,29,52,341,0
941,BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,Back Bay,42.35243,-71.07565,Entire home/apt,179,91,0,365,0
942,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,Fenway,42.34651,-71.0899,Entire home/apt,120,29,2,365,0
943,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,Beacon Hill,42.36048,-71.06898,Entire home/apt,180,29,1,365,0
944,North End one bedroom in Boston's Little Italy,Brighton,42.35123,-71.15157,Entire home/apt,84,91,0,0,0
945,Minion? *Family*Tourist/Convention/Subway 130-1,South Boston,42.33623,-71.05418,Entire home/apt,275,91,43,364,0
946,Luxury 2 bedroom with garage parking space Allston,Allston,42.35535,-71.13634,Entire home/apt,220,91,5,0,0
947,"SPACIOUS for Friendly Roommates, w/ All utilities",Dorchester,42.29093,-71.06551,Private room,45,91,33,170,1
948,"Stylish Studio in the Back Bay, on Newbury St; #9",Back Bay,42.34979,-71.08263,Entire home/apt,140,1,130,342,0
949,Sunny 2 bedroom apartment at Beacon Hill,West End,42.36168,-71.06399,Entire home/apt,125,91,0,0,0
950,3bdrm next to Airport and Downtown!,East Boston,42.38092,-71.01904,Entire home/apt,209,29,253,180,0
951,Super Convenient 2BR 1 Bath Renovated!! Sleeps 4,Brighton,42.35532,-71.16481,Entire home/apt,189,29,30,336,0
952,Entire 1-bedroom Apartment Near Downtown/Longwood,Roxbury,42.31977,-71.09202,Private room,65,29,105,133,1
953,"Clean, spacious condo just steps from the MBTA",Brighton,42.34351,-71.15211,Entire home/apt,195,2,106,229,0
954,"Cozy, spacious apartment near Harvard, BU",Brighton,42.3559,-71.14571,Private room,48,180,1,180,1
955,Cozy room with private porch,Dorchester,42.30759,-71.06237,Private room,30,91,3,90,1
956,Bedroom,Dorchester,42.32241,-71.05924,Private room,60,91,2,0,1
957,1 Bedroom near Harvard Business School.,Allston,42.35863,-71.1243,Private room,70,91,1,0,1
958,"Back Bay studio- Close to Northeastern, colleges..",Back Bay,42.35144,-71.08725,Entire home/apt,116,29,4,365,0
959,Richmond's Cozy Colonial near Lower Mills,Mattapan,42.27415,-71.08912,Private room,55,91,28,0,1
960,Private bedroom overlooking the river in high rise,West End,42.36441,-71.0686,Private room,99,29,41,123,1
961,BOSTON RED-3 MIN TO GREEN LINE T A/C in the room,Allston,42.35345,-71.12856,Private room,61,91,57,0,1
962,3 MIN TO GREEN LİNE- BOSTON BLUE ROOM,Allston,42.35144,-71.12878,Private room,57,91,125,0,1
963,Alex's House,East Boston,42.38119,-71.02831,Private room,200,91,0,0,1
964,Comfy 1BR,Dorchester,42.29286,-71.07486,Private room,80,3,216,169,1
